segment	position	coverage	sample
HA	1070	337	01_BALF
HA	1071	338	01_BALF
HA	1072	331	01_BALF
HA	1073	329	01_BALF
HA	1074	336	01_BALF
HA	1075	335	01_BALF
HA	1076	339	01_BALF
HA	1077	330	01_BALF
HA	1078	328	01_BALF
HA	1079	335	01_BALF
HA	1080	335	01_BALF
HA	1081	341	01_BALF
HA	1082	339	01_BALF
HA	1083	338	01_BALF
HA	1084	345	01_BALF
HA	1085	345	01_BALF
HA	1086	345	01_BALF
HA	1087	346	01_BALF
HA	1088	337	01_BALF
HA	1089	337	01_BALF
HA	1090	330	01_BALF
HA	1091	330	01_BALF
HA	1092	336	01_BALF
HA	1093	333	01_BALF
HA	1094	331	01_BALF
HA	1095	349	01_BALF
HA	1096	343	01_BALF
HA	1097	343	01_BALF
HA	1098	334	01_BALF
HA	1099	335	01_BALF
HA	1100	340	01_BALF
HA	1101	331	01_BALF
HA	1102	329	01_BALF
HA	1103	329	01_BALF
HA	1104	306	01_BALF
HA	1105	306	01_BALF
HA	1106	306	01_BALF
HA	1107	306	01_BALF
HA	1108	299	01_BALF
HA	1109	294	01_BALF
HA	1110	291	01_BALF
HA	1111	291	01_BALF
HA	1112	292	01_BALF
HA	1113	297	01_BALF
HA	1114	299	01_BALF
HA	1115	300	01_BALF
HA	1116	301	01_BALF
HA	1117	300	01_BALF
HA	1118	299	01_BALF
HA	1119	299	01_BALF
HA	1120	298	01_BALF
HA	1121	296	01_BALF
HA	1122	301	01_BALF
HA	1123	301	01_BALF
HA	1124	302	01_BALF
HA	1125	303	01_BALF
HA	1126	294	01_BALF
HA	1127	291	01_BALF
HA	1128	293	01_BALF
HA	1129	300	01_BALF
HA	1130	300	01_BALF
HA	1131	299	01_BALF
HA	1132	302	01_BALF
HA	1133	303	01_BALF
HA	1134	303	01_BALF
HA	1135	301	01_BALF
HA	1136	301	01_BALF
HA	1137	293	01_BALF
HA	1138	294	01_BALF
HA	1139	291	01_BALF
HA	1140	291	01_BALF
HA	1141	295	01_BALF
HA	1142	296	01_BALF
HA	1143	297	01_BALF
HA	1144	294	01_BALF
HA	1145	287	01_BALF
HA	1146	284	01_BALF
HA	1147	284	01_BALF
HA	1148	284	01_BALF
HA	1149	284	01_BALF
HA	1150	283	01_BALF
HA	1151	275	01_BALF
HA	1152	275	01_BALF
HA	1153	275	01_BALF
HA	1154	274	01_BALF
HA	1155	273	01_BALF
HA	1156	274	01_BALF
HA	1157	277	01_BALF
HA	1158	276	01_BALF
HA	1159	274	01_BALF
HA	1160	277	01_BALF
HA	1161	276	01_BALF
HA	1162	274	01_BALF
HA	1163	275	01_BALF
HA	1164	274	01_BALF
HA	1165	274	01_BALF
HA	1166	278	01_BALF
HA	1167	278	01_BALF
HA	1168	278	01_BALF
HA	1169	287	01_BALF
HA	1170	289	01_BALF
HA	1171	289	01_BALF
HA	1172	277	01_BALF
HA	1173	277	01_BALF
HA	1174	282	01_BALF
HA	1175	281	01_BALF
HA	1176	282	01_BALF
HA	1177	277	01_BALF
HA	1178	281	01_BALF
HA	1179	286	01_BALF
HA	1180	289	01_BALF
HA	1181	292	01_BALF
HA	1182	289	01_BALF
HA	1183	287	01_BALF
HA	1184	278	01_BALF
HA	1185	278	01_BALF
HA	1186	280	01_BALF
HA	1187	276	01_BALF
HA	1188	276	01_BALF
HA	1189	274	01_BALF
HA	1190	273	01_BALF
HA	1191	281	01_BALF
HA	1192	276	01_BALF
HA	1193	281	01_BALF
HA	1194	272	01_BALF
HA	1195	279	01_BALF
HA	1196	279	01_BALF
HA	1197	278	01_BALF
HA	1198	280	01_BALF
HA	1199	279	01_BALF
HA	1200	272	01_BALF
HA	1201	272	01_BALF
HA	1202	265	01_BALF
HA	1203	265	01_BALF
HA	1204	254	01_BALF
HA	1205	255	01_BALF
HA	1206	256	01_BALF
HA	1207	258	01_BALF
HA	1208	259	01_BALF
HA	1209	259	01_BALF
HA	1210	254	01_BALF
HA	1211	253	01_BALF
HA	1212	255	01_BALF
HA	1213	259	01_BALF
HA	1214	261	01_BALF
HA	1215	257	01_BALF
HA	1216	257	01_BALF
HA	1217	255	01_BALF
HA	1218	270	01_BALF
HA	1219	269	01_BALF
HA	1220	267	01_BALF
HA	1221	267	01_BALF
HA	1222	265	01_BALF
HA	1223	265	01_BALF
HA	1224	256	01_BALF
HA	1225	271	01_BALF
HA	1226	273	01_BALF
HA	1227	263	01_BALF
HA	1228	265	01_BALF
HA	1229	266	01_BALF
HA	1230	267	01_BALF
HA	1231	269	01_BALF
HA	1232	267	01_BALF
HA	1233	270	01_BALF
HA	1234	255	01_BALF
HA	1235	254	01_BALF
HA	1236	253	01_BALF
HA	1237	257	01_BALF
HA	1238	258	01_BALF
HA	1239	257	01_BALF
HA	1240	275	01_BALF
HA	1241	273	01_BALF
HA	1242	270	01_BALF
HA	1243	271	01_BALF
HA	1244	271	01_BALF
HA	1245	269	01_BALF
HA	1246	260	01_BALF
HA	1247	260	01_BALF
HA	1248	260	01_BALF
HA	1249	260	01_BALF
HA	1250	260	01_BALF
HA	1251	259	01_BALF
HA	1252	258	01_BALF
HA	1253	264	01_BALF
HA	1254	264	01_BALF
HA	1255	265	01_BALF
HA	1256	265	01_BALF
HA	1257	266	01_BALF
HA	1258	266	01_BALF
HA	1259	269	01_BALF
HA	1260	270	01_BALF
HA	1261	269	01_BALF
HA	1262	268	01_BALF
HA	1263	268	01_BALF
HA	1264	267	01_BALF
HA	1265	267	01_BALF
HA	1266	271	01_BALF
HA	1267	271	01_BALF
HA	1268	267	01_BALF
HA	1269	267	01_BALF
HA	1270	266	01_BALF
HA	1271	267	01_BALF
HA	1272	268	01_BALF
HA	1273	264	01_BALF
HA	1274	264	01_BALF
HA	1275	263	01_BALF
HA	1276	263	01_BALF
HA	1277	265	01_BALF
HA	1278	264	01_BALF
HA	1279	263	01_BALF
HA	1280	258	01_BALF
HA	1281	258	01_BALF
HA	1282	259	01_BALF
HA	1283	257	01_BALF
HA	1284	263	01_BALF
HA	1285	262	01_BALF
HA	1286	262	01_BALF
HA	1287	263	01_BALF
HA	1288	261	01_BALF
HA	1289	259	01_BALF
HA	1290	261	01_BALF
HA	1291	261	01_BALF
HA	1292	259	01_BALF
HA	1293	257	01_BALF
HA	1294	261	01_BALF
HA	1295	262	01_BALF
HA	1296	262	01_BALF
HA	1297	263	01_BALF
HA	1298	263	01_BALF
HA	1299	263	01_BALF
HA	1300	263	01_BALF
HA	1301	264	01_BALF
HA	1302	267	01_BALF
HA	1303	263	01_BALF
HA	1304	263	01_BALF
HA	1305	262	01_BALF
HA	1306	262	01_BALF
HA	1307	261	01_BALF
HA	1308	260	01_BALF
HA	1309	260	01_BALF
HA	1310	259	01_BALF
HA	1311	274	01_BALF
HA	1312	274	01_BALF
HA	1313	277	01_BALF
HA	1314	277	01_BALF
HA	1315	276	01_BALF
HA	1316	280	01_BALF
HA	1317	277	01_BALF
HA	1318	280	01_BALF
HA	1319	279	01_BALF
HA	1320	258	01_BALF
HA	1321	259	01_BALF
HA	1322	268	01_BALF
HA	1323	267	01_BALF
HA	1324	266	01_BALF
HA	1325	254	01_BALF
HA	1326	255	01_BALF
HA	1327	257	01_BALF
HA	1328	256	01_BALF
HA	1329	253	01_BALF
HA	1330	251	01_BALF
HA	1331	247	01_BALF
HA	1332	247	01_BALF
HA	1333	245	01_BALF
HA	1334	249	01_BALF
HA	1335	252	01_BALF
HA	1336	251	01_BALF
HA	1337	251	01_BALF
HA	1338	253	01_BALF
HA	1339	252	01_BALF
HA	1340	247	01_BALF
HA	1341	247	01_BALF
HA	1342	243	01_BALF
HA	1343	246	01_BALF
HA	1344	239	01_BALF
HA	1345	239	01_BALF
HA	1346	233	01_BALF
HA	1347	234	01_BALF
HA	1348	233	01_BALF
HA	1349	232	01_BALF
HA	1350	241	01_BALF
HA	1351	241	01_BALF
HA	1352	240	01_BALF
HA	1353	242	01_BALF
HA	1354	241	01_BALF
HA	1355	241	01_BALF
HA	1356	240	01_BALF
HA	1357	239	01_BALF
HA	1358	244	01_BALF
HA	1359	240	01_BALF
HA	1360	240	01_BALF
HA	1361	238	01_BALF
HA	1362	238	01_BALF
HA	1363	236	01_BALF
HA	1364	236	01_BALF
HA	1365	233	01_BALF
HA	1366	232	01_BALF
HA	1367	236	01_BALF
HA	1368	231	01_BALF
HA	1369	231	01_BALF
HA	1370	232	01_BALF
HA	1371	233	01_BALF
HA	1372	234	01_BALF
HA	1373	234	01_BALF
HA	1374	234	01_BALF
HA	1375	234	01_BALF
HA	1376	220	01_BALF
HA	1377	221	01_BALF
HA	1378	221	01_BALF
HA	1379	217	01_BALF
HA	1380	221	01_BALF
HA	1381	218	01_BALF
HA	1382	226	01_BALF
HA	1383	220	01_BALF
HA	1384	221	01_BALF
HA	1385	223	01_BALF
HA	1386	223	01_BALF
HA	1387	222	01_BALF
HA	1388	221	01_BALF
HA	1389	220	01_BALF
HA	1390	219	01_BALF
HA	1391	201	01_BALF
HA	1392	206	01_BALF
HA	1393	208	01_BALF
HA	1394	208	01_BALF
HA	1395	213	01_BALF
HA	1396	214	01_BALF
HA	1397	217	01_BALF
HA	1398	217	01_BALF
HA	1399	215	01_BALF
HA	1400	215	01_BALF
HA	1401	215	01_BALF
HA	1402	213	01_BALF
HA	1403	210	01_BALF
HA	1404	202	01_BALF
HA	1405	200	01_BALF
HA	1406	203	01_BALF
HA	1407	207	01_BALF
HA	1408	208	01_BALF
HA	1409	207	01_BALF
HA	1410	204	01_BALF
HA	1411	203	01_BALF
HA	1412	201	01_BALF
HA	1413	201	01_BALF
HA	1414	208	01_BALF
HA	1415	208	01_BALF
HA	1416	209	01_BALF
HA	1417	203	01_BALF
HA	1418	202	01_BALF
HA	1419	205	01_BALF
HA	1420	205	01_BALF
HA	1421	205	01_BALF
HA	1422	200	01_BALF
HA	1423	200	01_BALF
HA	1424	203	01_BALF
HA	1425	203	01_BALF
HA	1426	206	01_BALF
HA	1427	205	01_BALF
HA	1428	204	01_BALF
HA	1429	208	01_BALF
HA	1430	210	01_BALF
HA	1431	209	01_BALF
HA	1432	208	01_BALF
HA	1433	204	01_BALF
HA	1434	205	01_BALF
HA	1435	198	01_BALF
HA	1436	198	01_BALF
HA	1437	200	01_BALF
HA	1438	200	01_BALF
HA	1439	200	01_BALF
HA	1440	203	01_BALF
HA	1441	204	01_BALF
HA	1442	206	01_BALF
HA	1443	204	01_BALF
HA	1444	207	01_BALF
HA	1445	207	01_BALF
HA	1446	206	01_BALF
HA	1447	206	01_BALF
HA	1448	204	01_BALF
HA	1449	206	01_BALF
HA	1450	206	01_BALF
HA	1451	207	01_BALF
HA	1452	205	01_BALF
HA	1453	204	01_BALF
HA	1454	207	01_BALF
HA	1455	208	01_BALF
HA	1456	209	01_BALF
HA	1457	213	01_BALF
HA	1458	212	01_BALF
HA	1459	222	01_BALF
HA	1460	222	01_BALF
HA	1461	224	01_BALF
HA	1462	214	01_BALF
HA	1463	214	01_BALF
HA	1464	214	01_BALF
HA	1465	211	01_BALF
HA	1466	212	01_BALF
HA	1467	210	01_BALF
HA	1468	209	01_BALF
HA	1469	207	01_BALF
HA	1470	200	01_BALF
HA	1471	199	01_BALF
HA	1472	197	01_BALF
HA	1473	198	01_BALF
HA	1474	207	01_BALF
HA	1475	205	01_BALF
HA	1476	202	01_BALF
HA	1477	198	01_BALF
HA	1478	197	01_BALF
HA	1479	196	01_BALF
HA	1480	196	01_BALF
HA	1481	196	01_BALF
HA	1482	196	01_BALF
HA	1483	191	01_BALF
HA	1484	195	01_BALF
HA	1485	198	01_BALF
HA	1486	195	01_BALF
HA	1487	195	01_BALF
HA	1488	195	01_BALF
HA	1489	194	01_BALF
HA	1490	195	01_BALF
HA	1491	196	01_BALF
HA	1492	195	01_BALF
HA	1493	191	01_BALF
HA	1494	190	01_BALF
HA	1495	191	01_BALF
HA	1496	201	01_BALF
HA	1497	203	01_BALF
HA	1498	206	01_BALF
HA	1499	202	01_BALF
HA	1500	201	01_BALF
HA	1501	201	01_BALF
HA	1502	200	01_BALF
HA	1503	201	01_BALF
HA	1504	200	01_BALF
HA	1505	201	01_BALF
HA	1506	201	01_BALF
HA	1507	197	01_BALF
HA	1508	197	01_BALF
HA	1509	199	01_BALF
HA	1510	205	01_BALF
HA	1511	207	01_BALF
HA	1512	208	01_BALF
HA	1513	208	01_BALF
HA	1514	208	01_BALF
HA	1515	209	01_BALF
HA	1516	210	01_BALF
HA	1517	217	01_BALF
HA	1518	215	01_BALF
HA	1519	210	01_BALF
HA	1520	209	01_BALF
HA	1521	218	01_BALF
HA	1522	218	01_BALF
HA	1523	231	01_BALF
HA	1524	230	01_BALF
HA	1525	230	01_BALF
HA	1526	228	01_BALF
HA	1527	230	01_BALF
HA	1528	229	01_BALF
HA	1529	229	01_BALF
HA	1530	229	01_BALF
HA	1531	235	01_BALF
HA	1532	234	01_BALF
HA	1533	234	01_BALF
HA	1534	242	01_BALF
HA	1535	241	01_BALF
HA	1536	246	01_BALF
HA	1537	246	01_BALF
HA	1538	246	01_BALF
HA	1539	246	01_BALF
HA	1540	234	01_BALF
HA	1541	235	01_BALF
HA	1542	246	01_BALF
HA	1543	245	01_BALF
HA	1544	241	01_BALF
HA	1545	246	01_BALF
HA	1546	247	01_BALF
HA	1547	245	01_BALF
HA	1548	247	01_BALF
HA	1549	248	01_BALF
HA	1550	249	01_BALF
HA	1551	247	01_BALF
HA	1552	247	01_BALF
HA	1553	247	01_BALF
HA	1554	247	01_BALF
HA	1555	247	01_BALF
HA	1556	256	01_BALF
HA	1557	255	01_BALF
HA	1558	255	01_BALF
HA	1559	255	01_BALF
HA	1560	255	01_BALF
HA	1561	257	01_BALF
HA	1562	260	01_BALF
HA	1563	259	01_BALF
HA	1564	259	01_BALF
HA	1565	250	01_BALF
HA	1566	250	01_BALF
HA	1567	249	01_BALF
HA	1568	249	01_BALF
HA	1569	249	01_BALF
HA	1570	246	01_BALF
HA	1571	251	01_BALF
HA	1572	249	01_BALF
HA	1573	248	01_BALF
HA	1574	247	01_BALF
HA	1575	244	01_BALF
HA	1576	243	01_BALF
HA	1577	238	01_BALF
HA	1578	235	01_BALF
HA	1579	235	01_BALF
HA	1580	233	01_BALF
HA	1581	232	01_BALF
HA	1582	230	01_BALF
HA	1583	234	01_BALF
HA	1584	234	01_BALF
HA	1585	233	01_BALF
HA	1586	231	01_BALF
HA	1587	233	01_BALF
HA	1588	229	01_BALF
HA	1589	231	01_BALF
HA	1590	227	01_BALF
HA	1591	230	01_BALF
HA	1592	225	01_BALF
HA	1593	226	01_BALF
HA	1594	226	01_BALF
HA	1595	231	01_BALF
HA	1596	231	01_BALF
HA	1597	233	01_BALF
HA	1598	232	01_BALF
HA	1599	234	01_BALF
HA	1600	235	01_BALF
HA	1601	241	01_BALF
HA	1602	242	01_BALF
HA	1603	241	01_BALF
HA	1604	241	01_BALF
HA	1605	240	01_BALF
HA	1606	238	01_BALF
HA	1607	244	01_BALF
HA	1608	239	01_BALF
HA	1609	241	01_BALF
HA	1610	230	01_BALF
HA	1611	229	01_BALF
HA	1612	229	01_BALF
HA	1613	230	01_BALF
HA	1614	230	01_BALF
HA	1615	228	01_BALF
HA	1616	228	01_BALF
HA	1617	227	01_BALF
HA	1618	229	01_BALF
HA	1619	228	01_BALF
HA	1620	226	01_BALF
HA	1621	226	01_BALF
HA	1622	224	01_BALF
HA	1623	226	01_BALF
HA	1624	225	01_BALF
HA	1625	218	01_BALF
HA	1626	220	01_BALF
HA	1627	219	01_BALF
HA	1628	219	01_BALF
HA	1629	219	01_BALF
HA	1630	219	01_BALF
HA	1631	219	01_BALF
HA	1632	219	01_BALF
HA	1633	219	01_BALF
HA	1634	217	01_BALF
HA	1635	218	01_BALF
HA	1636	212	01_BALF
HA	1637	220	01_BALF
HA	1638	220	01_BALF
HA	1639	219	01_BALF
HA	1640	219	01_BALF
HA	1641	218	01_BALF
HA	1642	218	01_BALF
HA	1643	218	01_BALF
HA	1644	217	01_BALF
HA	1645	216	01_BALF
HA	1646	201	01_BALF
HA	1647	200	01_BALF
HA	1648	200	01_BALF
HA	1649	198	01_BALF
HA	1650	198	01_BALF
HA	1651	197	01_BALF
HA	1652	199	01_BALF
HA	1653	196	01_BALF
HA	1654	196	01_BALF
HA	1655	196	01_BALF
HA	1656	196	01_BALF
HA	1657	195	01_BALF
HA	1658	195	01_BALF
HA	1659	197	01_BALF
HA	1660	195	01_BALF
HA	1661	182	01_BALF
HA	1662	180	01_BALF
HA	1663	179	01_BALF
HA	1664	183	01_BALF
HA	1665	183	01_BALF
HA	1666	182	01_BALF
HA	1667	179	01_BALF
HA	1668	176	01_BALF
HA	1669	176	01_BALF
HA	1670	175	01_BALF
HA	1671	174	01_BALF
HA	1672	174	01_BALF
HA	1673	152	01_BALF
HA	1674	151	01_BALF
HA	1675	151	01_BALF
HA	1676	149	01_BALF
HA	1677	146	01_BALF
HA	1678	146	01_BALF
HA	1679	146	01_BALF
HA	1680	146	01_BALF
HA	1681	144	01_BALF
HA	1682	138	01_BALF
HA	1683	137	01_BALF
HA	1684	128	01_BALF
HA	1685	128	01_BALF
HA	1686	127	01_BALF
HA	1687	118	01_BALF
HA	1688	117	01_BALF
HA	1689	116	01_BALF
HA	1690	116	01_BALF
HA	1691	115	01_BALF
HA	1692	100	01_BALF
HA	1693	100	01_BALF
HA	1694	99	01_BALF
HA	1695	99	01_BALF
HA	1696	98	01_BALF
HA	1697	80	01_BALF
HA	1698	80	01_BALF
HA	1699	71	01_BALF
HA	1700	71	01_BALF
HA	1701	68	01_BALF
NA	1	149	01_BALF
NA	2	150	01_BALF
NA	3	150	01_BALF
NA	4	154	01_BALF
NA	5	166	01_BALF
NA	6	170	01_BALF
NA	7	170	01_BALF
NA	8	172	01_BALF
NA	9	172	01_BALF
NA	10	172	01_BALF
NA	11	172	01_BALF
NA	12	172	01_BALF
NA	13	174	01_BALF
NA	14	174	01_BALF
NA	15	175	01_BALF
NA	16	176	01_BALF
NA	17	176	01_BALF
NA	18	199	01_BALF
NA	19	200	01_BALF
NA	20	209	01_BALF
NA	21	209	01_BALF
NA	22	211	01_BALF
NA	23	214	01_BALF
NA	24	216	01_BALF
NA	25	216	01_BALF
NA	26	218	01_BALF
NA	27	218	01_BALF
NA	28	218	01_BALF
NA	29	219	01_BALF
NA	30	222	01_BALF
NA	31	222	01_BALF
NA	32	227	01_BALF
NA	33	229	01_BALF
NA	34	230	01_BALF
NA	35	240	01_BALF
NA	36	241	01_BALF
NA	37	243	01_BALF
NA	38	246	01_BALF
NA	39	246	01_BALF
NA	40	251	01_BALF
NA	41	252	01_BALF
NA	42	251	01_BALF
NA	43	252	01_BALF
NA	44	253	01_BALF
NA	45	254	01_BALF
NA	46	254	01_BALF
NA	47	256	01_BALF
NA	48	257	01_BALF
NA	49	257	01_BALF
NA	50	265	01_BALF
NA	51	266	01_BALF
NA	52	266	01_BALF
NA	53	266	01_BALF
NA	54	267	01_BALF
NA	55	287	01_BALF
NA	56	292	01_BALF
NA	57	296	01_BALF
NA	58	295	01_BALF
NA	59	293	01_BALF
NA	60	295	01_BALF
NA	61	296	01_BALF
NA	62	297	01_BALF
NA	63	299	01_BALF
NA	64	298	01_BALF
NA	65	312	01_BALF
NA	66	317	01_BALF
NA	67	331	01_BALF
NA	68	331	01_BALF
NA	69	333	01_BALF
NA	70	336	01_BALF
NA	71	336	01_BALF
NA	72	338	01_BALF
NA	73	340	01_BALF
NA	74	336	01_BALF
NA	75	336	01_BALF
NA	76	342	01_BALF
NA	77	342	01_BALF
NA	78	342	01_BALF
NA	79	344	01_BALF
NA	80	345	01_BALF
NA	81	342	01_BALF
NA	82	342	01_BALF
NA	83	346	01_BALF
NA	84	360	01_BALF
NA	85	373	01_BALF
NA	86	374	01_BALF
NA	87	384	01_BALF
NA	88	384	01_BALF
NA	89	387	01_BALF
NA	90	387	01_BALF
NA	91	387	01_BALF
NA	92	392	01_BALF
NA	93	387	01_BALF
NA	94	385	01_BALF
NA	95	390	01_BALF
NA	96	386	01_BALF
NA	97	387	01_BALF
NA	98	389	01_BALF
NA	99	389	01_BALF
NA	100	389	01_BALF
NA	101	389	01_BALF
NA	102	392	01_BALF
NA	103	390	01_BALF
NA	104	391	01_BALF
NA	105	392	01_BALF
NA	106	394	01_BALF
NA	107	399	01_BALF
NA	108	399	01_BALF
NA	109	399	01_BALF
NA	110	399	01_BALF
NA	111	399	01_BALF
NA	112	400	01_BALF
NA	113	411	01_BALF
NA	114	412	01_BALF
NA	115	424	01_BALF
NA	116	423	01_BALF
NA	117	447	01_BALF
NA	118	454	01_BALF
NA	119	450	01_BALF
NA	120	451	01_BALF
NA	121	455	01_BALF
NA	122	441	01_BALF
NA	123	443	01_BALF
NA	124	436	01_BALF
NA	125	434	01_BALF
NA	126	425	01_BALF
NA	127	425	01_BALF
NA	128	426	01_BALF
NA	129	420	01_BALF
NA	130	420	01_BALF
NA	131	397	01_BALF
NA	132	393	01_BALF
NA	133	392	01_BALF
NA	134	391	01_BALF
NA	135	389	01_BALF
NA	136	391	01_BALF
NA	137	388	01_BALF
NA	138	388	01_BALF
NA	139	392	01_BALF
NA	140	387	01_BALF
NA	141	390	01_BALF
NA	142	390	01_BALF
NA	143	393	01_BALF
NA	144	390	01_BALF
NA	145	387	01_BALF
NA	146	390	01_BALF
NA	147	397	01_BALF
NA	148	415	01_BALF
NA	149	416	01_BALF
NA	150	414	01_BALF
NA	151	414	01_BALF
NA	152	413	01_BALF
NA	153	412	01_BALF
NA	154	413	01_BALF
NA	155	417	01_BALF
NA	156	409	01_BALF
NA	157	400	01_BALF
NA	158	400	01_BALF
NA	159	399	01_BALF
NA	160	401	01_BALF
NA	161	400	01_BALF
NA	162	401	01_BALF
NA	163	402	01_BALF
NA	164	401	01_BALF
NA	165	406	01_BALF
NA	166	404	01_BALF
NA	167	408	01_BALF
NA	168	411	01_BALF
NA	169	407	01_BALF
NA	170	415	01_BALF
NA	171	410	01_BALF
NA	172	419	01_BALF
NA	173	419	01_BALF
NA	174	413	01_BALF
NA	175	415	01_BALF
NA	176	412	01_BALF
NA	177	410	01_BALF
NA	178	410	01_BALF
NA	179	412	01_BALF
NA	180	419	01_BALF
NA	181	417	01_BALF
NA	182	419	01_BALF
NA	183	418	01_BALF
NA	184	417	01_BALF
NA	185	424	01_BALF
NA	186	424	01_BALF
NA	187	429	01_BALF
NA	188	428	01_BALF
NA	189	421	01_BALF
NA	190	422	01_BALF
NA	191	422	01_BALF
NA	192	427	01_BALF
NA	193	438	01_BALF
NA	194	439	01_BALF
NA	195	424	01_BALF
NA	196	428	01_BALF
NA	197	429	01_BALF
NA	198	433	01_BALF
NA	199	433	01_BALF
NA	200	433	01_BALF
NA	201	434	01_BALF
NA	202	429	01_BALF
NA	203	444	01_BALF
NA	204	448	01_BALF
NA	205	448	01_BALF
NA	206	438	01_BALF
NA	207	437	01_BALF
NA	208	448	01_BALF
NA	209	449	01_BALF
NA	210	456	01_BALF
NA	211	454	01_BALF
NA	212	453	01_BALF
NA	213	452	01_BALF
NA	214	444	01_BALF
NA	215	446	01_BALF
NA	216	455	01_BALF
NA	217	455	01_BALF
NA	218	483	01_BALF
NA	219	485	01_BALF
NA	220	490	01_BALF
NA	221	483	01_BALF
NA	222	479	01_BALF
NA	223	484	01_BALF
NA	224	480	01_BALF
NA	225	480	01_BALF
NA	226	480	01_BALF
NA	227	471	01_BALF
NA	228	471	01_BALF
NA	229	467	01_BALF
NA	230	467	01_BALF
NA	231	462	01_BALF
NA	232	466	01_BALF
NA	233	466	01_BALF
NA	234	473	01_BALF
NA	235	464	01_BALF
NA	236	468	01_BALF
NA	237	463	01_BALF
NA	238	463	01_BALF
NA	239	475	01_BALF
NA	240	474	01_BALF
NA	241	478	01_BALF
NA	242	479	01_BALF
NA	243	465	01_BALF
NA	244	469	01_BALF
NA	245	473	01_BALF
NA	246	478	01_BALF
NA	247	481	01_BALF
NA	248	474	01_BALF
NA	249	490	01_BALF
NA	250	491	01_BALF
NA	251	494	01_BALF
NA	252	494	01_BALF
NA	253	490	01_BALF
NA	254	494	01_BALF
NA	255	496	01_BALF
NA	256	496	01_BALF
NA	257	495	01_BALF
NA	258	469	01_BALF
NA	259	469	01_BALF
NA	260	470	01_BALF
NA	261	471	01_BALF
NA	262	474	01_BALF
NA	263	476	01_BALF
NA	264	475	01_BALF
NA	265	474	01_BALF
NA	266	463	01_BALF
NA	267	465	01_BALF
NA	268	460	01_BALF
NA	269	461	01_BALF
NA	270	458	01_BALF
NA	271	459	01_BALF
NA	272	459	01_BALF
NA	273	480	01_BALF
NA	274	481	01_BALF
NA	275	481	01_BALF
NA	276	479	01_BALF
NA	277	477	01_BALF
NA	278	483	01_BALF
NA	279	483	01_BALF
NA	280	500	01_BALF
NA	281	501	01_BALF
NA	282	496	01_BALF
NA	283	496	01_BALF
NA	284	495	01_BALF
NA	285	495	01_BALF
NA	286	501	01_BALF
NA	287	503	01_BALF
NA	288	508	01_BALF
NA	289	496	01_BALF
NA	290	496	01_BALF
NA	291	498	01_BALF
NA	292	496	01_BALF
NA	293	493	01_BALF
NA	294	493	01_BALF
NA	295	500	01_BALF
NA	296	488	01_BALF
NA	297	488	01_BALF
NA	298	502	01_BALF
NA	299	499	01_BALF
NA	300	498	01_BALF
NA	301	505	01_BALF
NA	302	504	01_BALF
NA	303	531	01_BALF
NA	304	531	01_BALF
NA	305	525	01_BALF
NA	306	529	01_BALF
NA	307	531	01_BALF
NA	308	536	01_BALF
NA	309	536	01_BALF
NA	310	537	01_BALF
NA	311	563	01_BALF
NA	312	563	01_BALF
NA	313	564	01_BALF
NA	314	570	01_BALF
NA	315	565	01_BALF
NA	316	567	01_BALF
NA	317	569	01_BALF
NA	318	561	01_BALF
NA	319	560	01_BALF
NA	320	541	01_BALF
NA	321	550	01_BALF
NA	322	546	01_BALF
NA	323	547	01_BALF
NA	324	548	01_BALF
NA	325	549	01_BALF
NA	326	555	01_BALF
NA	327	556	01_BALF
NA	328	560	01_BALF
NA	329	559	01_BALF
NA	330	559	01_BALF
NA	331	565	01_BALF
NA	332	562	01_BALF
NA	333	558	01_BALF
NA	334	555	01_BALF
NA	335	549	01_BALF
NA	336	542	01_BALF
NA	337	540	01_BALF
NA	338	540	01_BALF
NA	339	548	01_BALF
NA	340	544	01_BALF
NA	341	545	01_BALF
NA	342	549	01_BALF
NA	343	551	01_BALF
NA	344	542	01_BALF
NA	345	540	01_BALF
NA	346	538	01_BALF
NA	347	531	01_BALF
NA	348	528	01_BALF
NA	349	529	01_BALF
NA	350	543	01_BALF
NA	351	546	01_BALF
NA	352	547	01_BALF
NA	353	545	01_BALF
NA	354	532	01_BALF
NA	355	531	01_BALF
NA	356	529	01_BALF
NA	357	533	01_BALF
NA	358	540	01_BALF
NA	359	525	01_BALF
NA	360	520	01_BALF
NA	361	523	01_BALF
NA	362	523	01_BALF
NA	363	520	01_BALF
NA	364	525	01_BALF
NA	365	528	01_BALF
NA	366	521	01_BALF
NA	367	505	01_BALF
NA	368	473	01_BALF
NA	369	475	01_BALF
NA	370	474	01_BALF
NA	371	469	01_BALF
NA	372	466	01_BALF
NA	373	464	01_BALF
NA	374	461	01_BALF
NA	375	461	01_BALF
NA	376	465	01_BALF
NA	377	483	01_BALF
NA	378	483	01_BALF
NA	379	484	01_BALF
NA	380	492	01_BALF
NA	381	519	01_BALF
NA	382	530	01_BALF
NA	383	526	01_BALF
NA	384	526	01_BALF
NA	385	519	01_BALF
NA	386	519	01_BALF
NA	387	515	01_BALF
NA	388	517	01_BALF
NA	389	516	01_BALF
NA	390	507	01_BALF
NA	391	504	01_BALF
NA	392	509	01_BALF
NA	393	513	01_BALF
NA	394	509	01_BALF
NA	395	505	01_BALF
